# statink_id,rotation_period,shift_start,shift_start,splatnet_number,stage_key,stage_name,clear_wave,fail_reason,fail_reason,hazard_level,title_before,title_before,title_before,title_after,title_after,title_after,w1_event,w1_event,w1_water,w1_water,w1_quota,w1_delivers,w1_appearances,w1_pwr_eggs,w2_event,w2_event,w2_water,w2_water,w2_quota,w2_delivers,w2_appearances,w2_pwr_eggs,w3_event,w3_event,w3_water,w3_water,w3_quota,w3_delivers,w3_appearances,w3_pwr_eggs,player_id,player_name,player_w1_weapon,player_w1_weapon,player_w2_weapon,player_w2_weapon,player_w3_weapon,player_w3_weapon,player_special,player_special,player_w1_sp_use,player_w2_sp_use,player_w3_sp_use,player_rescues,player_rescued,player_golden_eggs,player_power_eggs,mate1_id,mate1_name,mate1_w1_weapon,mate1_w1_weapon,mate1_w2_weapon,mate1_w2_weapon,mate1_w3_weapon,mate1_w3_weapon,mate1_special,mate1_special,mate1_w1_sp_use,mate1_w2_sp_use,mate1_w3_sp_use,mate1_rescues,mate1_rescued,mate1_golden_eggs,mate1_power_eggs,mate2_id,mate2_name,mate2_w1_weapon,mate2_w1_weapon,mate2_w2_weapon,mate2_w2_weapon,mate2_w3_weapon,mate2_w3_weapon,mate2_special,mate2_special,mate2_w1_sp_use,mate2_w2_sp_use,mate2_w3_sp_use,mate2_rescues,mate2_rescued,mate2_golden_eggs,mate2_power_eggs,mate3_id,mate3_name,mate3_w1_weapon,mate3_w1_weapon,mate3_w2_weapon,mate3_w2_weapon,mate3_w3_weapon,mate3_w3_weapon,mate3_special,mate3_special,mate3_w1_sp_use,mate3_w2_sp_use,mate3_w3_sp_use,mate3_rescues,mate3_rescued,mate3_golden_eggs,mate3_power_eggs,drizzler_appearances,drizzler_player_kills,drizzler_mate1_kills,drizzler_mate2_kills,drizzler_mate3_kills,flyfish_appearances,flyfish_player_kills,flyfish_mate1_kills,flyfish_mate2_kills,flyfish_mate3_kills,goldie_appearances,goldie_player_kills,goldie_mate1_kills,goldie_mate2_kills,goldie_mate3_kills,griller_appearances,griller_player_kills,griller_mate1_kills,griller_mate2_kills,griller_mate3_kills,maws_appearances,maws_player_kills,maws_mate1_kills,maws_mate2_kills,maws_mate3_kills,scrapper_appearances,scrapper_player_kills,scrapper_mate1_kills,scrapper_mate2_kills,scrapper_mate3_kills,steel_eel_appearances,steel_eel_player_kills,steel_eel_mate1_kills,steel_eel_mate2_kills,steel_eel_mate3_kills,steelhead_appearances,steelhead_player_kills,steelhead_mate1_kills,steelhead_mate2_kills,steelhead_mate3_kills,stinger_appearances,stinger_player_kills,stinger_mate1_kills,stinger_mate2_kills,stinger_mate3_kills
98024,217158,1563645890,2019-07-20T14:04:50-04:00,1026,polaris,Ruins of Ark Polaris,2,wipe_out,Wipe out,138.4,profreshional,Profreshional,340,profreshional,Profreshional,340,rush,Rush,normal,Mid Tide,16,24,19,1118,,,normal,Mid Tide,17,39,29,575,cohock_charge,Cohock Charge,low,Low Tide,19,33,17,1126,aeda69d2070fafb6,CassTheFae,kuma_blaster,Grizzco Blaster,kuma_brella,Grizzco Brella,kuma_slosher,Grizzco Slosher,presser,Sting Ray,0,0,0,1,5,19,812,a70d9f3faa2aeee7,Verc,kuma_slosher,Grizzco Slosher,kuma_slosher,Grizzco Slosher,kuma_blaster,Grizzco Blaster,jetpack,Inkjet,1,0,1,7,0,14,926,9bae091e850af92c,im bad,kuma_charger,Grizzco Charger,kuma_brella,Grizzco Brella,kuma_slosher,Grizzco Slosher,pitcher,Splat-Bomb Launcher,0,0,0,1,1,13,582,cd77ec6d5dbe3ddc,Keon,kuma_charger,Grizzco Charger,kuma_brella,Grizzco Brella,kuma_brella,Grizzco Brella,chakuchi,Splashdown,0,0,2,0,3,19,499,4,,3,,,6,2,,,,10,4,2,1,1,0,,,,,5,1,3,,1,6,1,1,1,1,3,,1,1,,5,,2,1,1,5,1,1,3,
98025,217158,1563646327,2019-07-20T14:12:07-04:00,1027,polaris,Ruins of Ark Polaris,3,,,134.0,profreshional,Profreshional,340,profreshional,Profreshional,360,,,normal,Mid Tide,15,30,17,681,,,high,High Tide,17,45,37,1267,,,normal,Mid Tide,19,33,22,594,aeda69d2070fafb6,CassTheFae,kuma_brella,Grizzco Brella,kuma_brella,Grizzco Brella,kuma_blaster,Grizzco Blaster,chakuchi,Splashdown,0,0,0,2,4,20,656,17a95fc0164d99ea,Aidan,kuma_blaster,Grizzco Blaster,kuma_slosher,Grizzco Slosher,kuma_slosher,Grizzco Slosher,presser,Sting Ray,0,0,1,3,4,10,571,2a387e6d1d046276,The Man,kuma_blaster,Grizzco Blaster,kuma_blaster,Grizzco Blaster,kuma_blaster,Grizzco Blaster,jetpack,Inkjet,0,0,1,4,1,22,940,f1b35391393ad377,enderman,kuma_slosher,Grizzco Slosher,kuma_slosher,Grizzco Slosher,kuma_blaster,Grizzco Blaster,pitcher,Splat-Bomb Launcher,0,0,1,2,2,24,375,6,,1,,4,7,,,1,2,0,,,,,0,,,,,6,3,,3,,10,4,2,2,1,6,,,4,1,7,1,2,1,,6,2,,4,
98026,217158,1563646756,2019-07-20T14:19:16-04:00,1028,polaris,Ruins of Ark Polaris,3,,,118.0,profreshional,Profreshional,360,profreshional,Profreshional,380,cohock_charge,Cohock Charge,low,Low Tide,10,27,14,1068,goldie_seeking,Goldie Seeking,normal,Mid Tide,11,18,14,994,rush,Rush,normal,Mid Tide,12,24,21,1253,aeda69d2070fafb6,CassTheFae,kuma_blaster,Grizzco Blaster,kuma_slosher,Grizzco Slosher,kuma_blaster,Grizzco Blaster,pitcher,Splat-Bomb Launcher,0,0,0,2,1,22,651,1d37434ced6a6d2f,Sam + Fam,kuma_slosher,Grizzco Slosher,,,,,jetpack,Inkjet,0,0,0,0,0,4,372,39d969d2efe448be,Hyperbean,kuma_brella,Grizzco Brella,kuma_blaster,Grizzco Blaster,kuma_blaster,Grizzco Blaster,chakuchi,Splashdown,1,0,0,1,0,12,1622,5baa5e5de272dbda,[WW]Ashley,kuma_blaster,Grizzco Blaster,kuma_brella,Grizzco Brella,kuma_blaster,Grizzco Blaster,presser,Sting Ray,0,0,1,1,3,11,670,1,,,,,4,1,1,,,11,,,4,4,0,,,,,1,,1,,,1,,1,,,1,1,,,,2,,,2,,2,1,,1,
98027,217158,1563647207,2019-07-20T14:26:47-04:00,1029,polaris,Ruins of Ark Polaris,3,,,130.6,profreshional,Profreshional,380,profreshional,Profreshional,400,,,normal,Mid Tide,15,36,24,587,,,normal,Mid Tide,16,30,25,503,,,high,High Tide,18,39,32,991,aeda69d2070fafb6,CassTheFae,kuma_brella,Grizzco Brella,kuma_slosher,Grizzco Slosher,kuma_charger,Grizzco Charger,chakuchi,Splashdown,0,0,2,5,4,23,546,e284d03ca57a5877,Gurleck,kuma_brella,Grizzco Brella,kuma_charger,Grizzco Charger,kuma_slosher,Grizzco Slosher,pitcher,Splat-Bomb Launcher,0,0,0,4,4,24,542,d8e0f5cac17a014b,MikeNS・DOS,kuma_blaster,Grizzco Blaster,kuma_charger,Grizzco Charger,kuma_charger,Grizzco Charger,jetpack,Inkjet,0,0,1,3,3,16,210,0a7349a565c25935,AnimeGamer,kuma_blaster,Grizzco Blaster,kuma_blaster,Grizzco Blaster,kuma_blaster,Grizzco Blaster,presser,Sting Ray,0,0,2,2,3,18,783,8,3,1,,2,8,2,,,2,0,,,,,0,,,,,8,2,2,3,1,6,1,4,,,7,1,3,1,1,5,,3,,1,3,2,,1,
99939,217183,1563749449,2019-07-21T18:50:49-04:00,1030,donburako,Marooner's Bay,2,wipe_out,Wipe out,147.2,profreshional,Profreshional,400,profreshional,Profreshional,400,,,normal,Mid Tide,16,27,17,539,,,normal,Mid Tide,18,36,25,582,,,low,Low Tide,20,27,21,707,aeda69d2070fafb6,CassTheFae,hotblaster,Blaster,spygadget,Undercover Brella,barrelspinner,Heavy Splatling,jetpack,Inkjet,0,0,1,0,5,21,430,c6dc1730674fab2e,Bruiser,spygadget,Undercover Brella,sharp,Splash-o-matic,hotblaster,Blaster,presser,Sting Ray,0,0,0,5,7,19,252,74d8d795827eb201,ShayBaeDG,sharp,Splash-o-matic,barrelspinner,Heavy Splatling,spygadget,Undercover Brella,pitcher,Splat-Bomb Launcher,0,1,0,6,4,11,559,8d1b3ddd6913e56b,CherryCola,barrelspinner,Heavy Splatling,hotblaster,Blaster,sharp,Splash-o-matic,chakuchi,Splashdown,0,0,0,7,2,12,587,8,,1,,2,5,,,1,,0,,,,,0,,,,,7,1,,2,3,6,1,,2,1,8,,1,3,1,11,1,3,1,2,6,2,,,3
99940,217203,1563982535,2019-07-24T11:35:35-04:00,1031,shaketoba,Lost Outpost,2,wipe_out,Wipe out,131.6,profreshional,Profreshional,400,profreshional,Profreshional,400,,,low,Low Tide,15,36,23,676,,,high,High Tide,16,33,17,727,,,high,High Tide,18,18,13,666,aeda69d2070fafb6,CassTheFae,96gal,.96 Gal,liter4k,E-liter 4K,quadhopper_black,Dark Tetra Dualies,jetpack,Inkjet,0,1,0,3,10,16,345,3f43d27da86cfe17,Milano iƒ,nova,Luna Blaster,quadhopper_black,Dark Tetra Dualies,96gal,.96 Gal,pitcher,Splat-Bomb Launcher,0,1,1,8,5,12,615,eca56ed8420f3f5b,Nyny,liter4k,E-liter 4K,96gal,.96 Gal,nova,Luna Blaster,presser,Sting Ray,0,1,1,18,5,15,629,e758aad795cf0b73,Po,quadhopper_black,Dark Tetra Dualies,nova,Luna Blaster,liter4k,E-liter 4K,chakuchi,Splashdown,0,0,2,3,12,10,480,7,1,2,1,,7,1,,1,,0,,,,,0,,,,,3,,,2,1,8,1,1,3,,7,,1,4,2,5,,,3,,8,,3,2,
99968,217203,1563983027,2019-07-24T11:43:47-04:00,1032,shaketoba,Lost Outpost,0,wipe_out,Wipe out,111.0,profreshional,Profreshional,400,profreshional,Profreshional,380,,,normal,Mid Tide,13,6,3,273,,,,,14,,,,,,,,16,,,,aeda69d2070fafb6,CassTheFae,nova,Luna Blaster,,,,,chakuchi,Splashdown,0,,,1,0,1,97,e7a41be0a0a07f7e,wlwooloo,96gal,.96 Gal,,,,,jetpack,Inkjet,0,,,0,2,1,74,9dbe7120f2f086e5,MegaC,quadhopper_black,Dark Tetra Dualies,,,,,pitcher,Splat-Bomb Launcher,0,,,2,0,1,68,fe343cce6d374ca7,iker7,liter4k,E-liter 4K,,,,,presser,Sting Ray,0,,,0,1,0,34,0,,,,,2,,,,,0,,,,,0,,,,,1,,,1,,0,,,,,0,,,,,3,,,,,2,1,,,
99969,217203,1563983167,2019-07-24T11:46:07-04:00,1033,shaketoba,Lost Outpost,3,,,142.2,profreshional,Profreshional,380,profreshional,Profreshional,400,,,normal,Mid Tide,16,24,17,639,,,normal,Mid Tide,17,30,18,554,,,normal,Mid Tide,19,48,28,792,aeda69d2070fafb6,CassTheFae,nova,Luna Blaster,quadhopper_black,Dark Tetra Dualies,96gal,.96 Gal,pitcher,Splat-Bomb Launcher,0,0,1,3,5,21,459,e7a41be0a0a07f7e,wlwooloo,96gal,.96 Gal,liter4k,E-liter 4K,quadhopper_black,Dark Tetra Dualies,jetpack,Inkjet,0,1,0,2,7,15,430,1e90f3aed1843746,Arsgo☆,liter4k,E-liter 4K,96gal,.96 Gal,nova,Luna Blaster,presser,Sting Ray,0,0,2,5,3,14,583,81ece40408e05364,alex,quadhopper_black,Dark Tetra Dualies,nova,Luna Blaster,liter4k,E-liter 4K,chakuchi,Splashdown,0,2,0,6,1,13,513,6,,1,1,1,5,,,,,0,,,,,0,,,,,8,,2,3,3,8,3,2,,3,4,,1,,1,10,2,1,1,4,7,4,1,,
99970,217203,1563983607,2019-07-24T11:53:27-04:00,1034,shaketoba,Lost Outpost,1,wipe_out,Wipe out,117.6,profreshional,Profreshional,400,profreshional,Profreshional,390,rush,Rush,normal,Mid Tide,14,33,25,1591,,,normal,Mid Tide,15,9,9,255,,,,,17,,,,aeda69d2070fafb6,CassTheFae,96gal,.96 Gal,quadhopper_black,Dark Tetra Dualies,,,jetpack,Inkjet,0,0,,1,0,9,328,e7a41be0a0a07f7e,wlwooloo,nova,Luna Blaster,96gal,.96 Gal,,,presser,Sting Ray,0,0,,0,2,8,698,19b0816449b5175a,Ashii,quadhopper_black,Dark Tetra Dualies,liter4k,E-liter 4K,,,chakuchi,Splashdown,0,0,,1,0,6,527,332fab3d36712f8d,tadpole,liter4k,E-liter 4K,nova,Luna Blaster,,,pitcher,Splat-Bomb Launcher,0,0,,1,1,11,293,0,,,,,3,,,,,13,1,2,7,2,0,,,,,1,,1,,,1,,,,1,3,,,,,0,,,,,2,,,1,
100065,217203,1563990083,2019-07-24T13:41:23-04:00,1035,shaketoba,Lost Outpost,0,time_limit,Time is up,124.4,profreshional,Profreshional,390,profreshional,Profreshional,370,goldie_seeking,Goldie Seeking,normal,Mid Tide,14,14,12,1094,,,,,16,,,,,,,,18,,,,aeda69d2070fafb6,CassTheFae,liter4k,E-liter 4K,,,,,jetpack,Inkjet,0,,,0,1,4,77,1903524ee4cb09b6,kaneki,quadhopper_black,Dark Tetra Dualies,,,,,pitcher,Splat-Bomb Launcher,0,,,1,0,4,260,2e5ac76147a2c6a4,ricebucket,96gal,.96 Gal,,,,,chakuchi,Splashdown,1,,,0,0,1,563,29b74a3b47ce315e,Bryan,nova,Luna Blaster,,,,,presser,Sting Ray,0,,,0,0,3,194,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,
100066,217203,1563990265,2019-07-24T13:44:25-04:00,1036,shaketoba,Lost Outpost,2,wipe_out,Wipe out,140.0,profreshional,Profreshional,370,profreshional,Profreshional,370,,,normal,Mid Tide,16,33,28,733,,,normal,Mid Tide,17,27,20,579,,,normal,Mid Tide,19,12,5,334,aeda69d2070fafb6,CassTheFae,nova,Luna Blaster,quadhopper_black,Dark Tetra Dualies,96gal,.96 Gal,presser,Sting Ray,0,0,0,4,1,20,341,ffc6576de0b88c53,Curtis,quadhopper_black,Dark Tetra Dualies,nova,Luna Blaster,liter4k,E-liter 4K,chakuchi,Splashdown,0,0,0,1,3,12,490,372a2bb0eeb9032f,BRAYBRAYT,liter4k,E-liter 4K,96gal,.96 Gal,nova,Luna Blaster,pitcher,Splat-Bomb Launcher,0,1,0,1,3,9,282,00e066c4476f1b96,DrMilkyWay,96gal,.96 Gal,liter4k,E-liter 4K,quadhopper_black,Dark Tetra Dualies,jetpack,Inkjet,0,1,0,3,2,12,533,9,1,1,2,2,6,,1,1,,0,,,,,0,,,,,7,1,2,,1,8,3,,1,1,5,1,2,,,5,,1,,1,5,2,,,1
100067,217203,1563990692,2019-07-24T13:51:32-04:00,1037,shaketoba,Lost Outpost,1,time_limit,Time is up,125.4,profreshional,Profreshional,370,profreshional,Profreshional,360,,,normal,Mid Tide,15,33,28,619,,,normal,Mid Tide,16,30,13,588,,,,,18,,,,aeda69d2070fafb6,CassTheFae,nova,Luna Blaster,96gal,.96 Gal,,,jetpack,Inkjet,0,0,,1,5,15,261,1357393844b196c8,Duwang,quadhopper_black,Dark Tetra Dualies,liter4k,E-liter 4K,,,chakuchi,Splashdown,1,1,,3,2,7,431,f2451b53535f0261,abby,liter4k,E-liter 4K,nova,Luna Blaster,,,presser,Sting Ray,0,1,,7,0,10,237,57d812e99b4a3c49,Nanase,96gal,.96 Gal,quadhopper_black,Dark Tetra Dualies,,,pitcher,Splat-Bomb Launcher,0,1,,0,4,9,278,1,,,,1,3,1,,,,0,,,,,0,,,,,3,1,,2,,4,1,3,,,8,3,3,1,,5,1,1,,,4,1,,1,1
100068,217203,1563991029,2019-07-24T13:57:09-04:00,1038,shaketoba,Lost Outpost,1,wipe_out,Wipe out,122.4,profreshional,Profreshional,360,profreshional,Profreshional,350,,,normal,Mid Tide,14,36,29,705,rush,Rush,normal,Mid Tide,16,6,3,328,,,,,18,,,,aeda69d2070fafb6,CassTheFae,quadhopper_black,Dark Tetra Dualies,liter4k,E-liter 4K,,,pitcher,Splat-Bomb Launcher,0,0,,0,1,10,140,2402e5281e5164e8,REALLY?!,liter4k,E-liter 4K,nova,Luna Blaster,,,jetpack,Inkjet,0,0,,0,0,5,132,1357393844b196c8,Duwang,96gal,.96 Gal,quadhopper_black,Dark Tetra Dualies,,,presser,Sting Ray,1,0,,1,0,8,496,c8557a8a09b3fa62,STAN NCT,nova,Luna Blaster,96gal,.96 Gal,,,chakuchi,Splashdown,0,0,,1,1,9,265,1,,,1,,1,,,1,,3,1,,1,,0,,,,,1,,,,1,3,,,2,1,2,,,2,,2,,1,1,,3,1,1,1,
100101,217224,1564020110,2019-07-24T22:01:50-04:00,1039,dam,Spawning Grounds,3,,,124.0,profreshional,Profreshional,300,profreshional,Profreshional,320,,,normal,Mid Tide,14,27,20,588,,,normal,Mid Tide,16,36,29,615,,,normal,Mid Tide,18,36,32,714,aeda69d2070fafb6,CassTheFae,furo,Bloblobber,campingshelter,Tenta Brella,splatroller,Splat Roller,jetpack,Inkjet,0,0,1,1,6,26,353,7048a3fed8c13373,Sunshine,splatroller,Splat Roller,sshooter,Splattershot,furo,Bloblobber,chakuchi,Splashdown,0,0,2,6,1,12,665,f7204e65080023cd,kr,sshooter,Splattershot,furo,Bloblobber,campingshelter,Tenta Brella,presser,Sting Ray,0,0,0,5,3,21,504,cde23602f9af26bf,ZeroIsDead,campingshelter,Tenta Brella,splatroller,Splat Roller,sshooter,Splattershot,pitcher,Splat-Bomb Launcher,0,0,1,3,5,22,395,6,,,3,,3,1,,,,0,,,,,0,,,,,12,1,4,3,4,10,3,,1,2,3,,1,1,1,4,,1,2,,7,,1,4,1
100102,217224,1564020561,2019-07-24T22:09:21-04:00,1040,dam,Spawning Grounds,3,,,115.0,profreshional,Profreshional,320,profreshional,Profreshional,340,,,low,Low Tide,14,24,20,581,,,high,High Tide,15,27,19,751,fog,Fog,normal,Mid Tide,17,26,18,427,aeda69d2070fafb6,CassTheFae,furo,Bloblobber,campingshelter,Tenta Brella,sshooter,Splattershot,pitcher,Splat-Bomb Launcher,0,0,0,8,8,16,375,94c0d79e12a0550b,Renée,sshooter,Splattershot,furo,Bloblobber,splatroller,Splat Roller,presser,Sting Ray,0,1,1,4,11,5,577,0c4299122b6cdb40,Sαсhιツ♪,campingshelter,Tenta Brella,splatroller,Splat Roller,furo,Bloblobber,chakuchi,Splashdown,0,1,1,14,6,23,491,ee90097299b784ea,NFM|Panini,splatroller,Splat Roller,sshooter,Splattershot,campingshelter,Tenta Brella,jetpack,Inkjet,0,0,1,7,8,13,316,10,,,2,1,6,1,,,,3,,,2,,0,,,,,4,2,,1,,6,2,,2,1,7,,1,3,2,4,2,,,,2,,,,2
100103,217224,1564021050,2019-07-24T22:17:30-04:00,1041,dam,Spawning Grounds,0,wipe_out,Wipe out,132.6,profreshional,Profreshional,340,profreshional,Profreshional,320,,,normal,Mid Tide,15,30,24,559,,,,,16,,,,,,,,18,,,,aeda69d2070fafb6,CassTheFae,furo,Bloblobber,,,,,jetpack,Inkjet,0,,,0,0,8,131,51cea6a82db15a1c,Janisaac7,splatroller,Splat Roller,,,,,pitcher,Splat-Bomb Launcher,0,,,0,0,8,186,6e921444edc3e4cb,☆ßêż_316☆,campingshelter,Tenta Brella,,,,,presser,Sting Ray,0,,,0,0,5,66,fbc1ca7c9196cdf9,MarcoDíaz,sshooter,Splattershot,,,,,chakuchi,Splashdown,0,,,0,0,3,176,4,,1,,2,1,,,,,0,,,,,0,,,,,3,1,1,,1,3,1,,1,1,1,,,,,1,,,1,,0,,,,
100104,217224,1564021217,2019-07-24T22:20:17-04:00,1042,dam,Spawning Grounds,2,wipe_out,Wipe out,106.4,profreshional,Profreshional,320,profreshional,Profreshional,320,mothership,The Mothership,normal,Mid Tide,13,31,16,665,,,normal,Mid Tide,14,21,15,530,,,normal,Mid Tide,16,21,8,435,aeda69d2070fafb6,CassTheFae,campingshelter,Tenta Brella,furo,Bloblobber,splatroller,Splat Roller,jetpack,Inkjet,0,0,0,5,3,15,331,ee9eae927e762476,BBTipper,furo,Bloblobber,sshooter,Splattershot,campingshelter,Tenta Brella,chakuchi,Splashdown,0,1,1,2,5,4,216,f30317c7d270c63c,Larry+507,sshooter,Splattershot,splatroller,Splat Roller,furo,Bloblobber,presser,Sting Ray,2,0,0,3,1,10,627,5fe5ab714db18740,Anthony,splatroller,Splat Roller,campingshelter,Tenta Brella,sshooter,Splattershot,pitcher,Splat-Bomb Launcher,0,0,0,3,4,10,456,5,,,1,1,6,1,,,,0,,,,,0,,,,,6,,1,1,3,1,,,1,,2,,,2,,5,,,1,,3,1,,1,
100105,217224,1564021620,2019-07-24T22:27:00-04:00,1043,dam,Spawning Grounds,3,,,135.6,profreshional,Profreshional,320,profreshional,Profreshional,340,,,high,High Tide,15,30,19,868,,,normal,Mid Tide,17,45,27,824,,,low,Low Tide,19,42,22,867,aeda69d2070fafb6,CassTheFae,campingshelter,Tenta Brella,furo,Bloblobber,splatroller,Splat Roller,chakuchi,Splashdown,0,0,0,3,9,20,574,cb6ecf1038030ac4,SιγMαχDeχ,furo,Bloblobber,sshooter,Splattershot,campingshelter,Tenta Brella,presser,Sting Ray,1,1,0,6,6,20,580,de38709a13ccd5a3,Oscar,sshooter,Splattershot,splatroller,Splat Roller,furo,Bloblobber,pitcher,Splat-Bomb Launcher,0,0,1,2,8,16,669,3757ce4d2be3cfd2,"ゆき,おはよ～",splatroller,Splat Roller,campingshelter,Tenta Brella,sshooter,Splattershot,jetpack,Inkjet,1,0,1,13,1,12,736,1,,1,,,9,,,1,1,0,,,,,0,,,,,8,1,1,2,2,5,1,1,1,2,4,1,1,,2,12,2,1,2,7,9,2,,,7
100106,217224,1564022098,2019-07-24T22:34:58-04:00,1044,dam,Spawning Grounds,1,wipe_out,Wipe out,109.0,profreshional,Profreshional,340,profreshional,Profreshional,335,,,normal,Mid Tide,13,21,21,530,,,high,High Tide,14,24,20,637,,,,,16,,,,aeda69d2070fafb6,CassTheFae,campingshelter,Tenta Brella,sshooter,Splattershot,,,jetpack,Inkjet,0,0,,4,3,18,266,490f15e26b8b9b99,⊂(・8・)つ,sshooter,Splattershot,campingshelter,Tenta Brella,,,pitcher,Splat-Bomb Launcher,0,1,,2,2,8,291,c11c2b042ee1d397,Rex,splatroller,Splat Roller,furo,Bloblobber,,,presser,Sting Ray,0,0,,2,3,11,292,030439fb7e3bc130,Chickenmom,furo,Bloblobber,splatroller,Splat Roller,,,chakuchi,Splashdown,0,0,,1,1,4,318,2,,1,,,4,,,,,0,,,,,0,,,,,9,3,1,3,1,3,1,,1,,3,,1,1,,1,,,1,,2,,,1,
100107,217224,1564022451,2019-07-24T22:40:51-04:00,1045,dam,Spawning Grounds,1,wipe_out,Wipe out,109.0,profreshional,Profreshional,335,profreshional,Profreshional,325,,,high,High Tide,13,27,20,720,,,normal,Mid Tide,14,18,12,366,,,,,16,,,,aeda69d2070fafb6,CassTheFae,sshooter,Splattershot,furo,Bloblobber,,,presser,Sting Ray,0,0,,2,5,8,151,490f15e26b8b9b99,⊂(・8・)つ,campingshelter,Tenta Brella,splatroller,Splat Roller,,,jetpack,Inkjet,0,0,,3,1,8,271,ecdb37c37f2b6a3c,Viantastic,splatroller,Splat Roller,sshooter,Splattershot,,,pitcher,Splat-Bomb Launcher,0,0,,3,1,7,450,59c6cea644bf62fc,Jacobbobby,furo,Bloblobber,campingshelter,Tenta Brella,,,chakuchi,Splashdown,0,0,,2,3,9,214,5,,,,3,2,,,,,0,,,,,0,,,,,5,1,2,1,,2,,1,,1,1,1,,,,4,1,1,,,3,,1,1,1
100108,217224,1564023393,2019-07-24T22:56:33-04:00,1046,dam,Spawning Grounds,0,wipe_out,Wipe out,109.4,profreshional,Profreshional,305,profreshional,Profreshional,295,,,normal,Mid Tide,9,3,0,54,,,,,14,,,,,,,,16,,,,aeda69d2070fafb6,CassTheFae,furo,Bloblobber,,,,,pitcher,Splat-Bomb Launcher,0,,,0,0,0,21,490f15e26b8b9b99,⊂(・8・)つ,sshooter,Splattershot,,,,,jetpack,Inkjet,0,,,0,0,0,7,017c977a7a734cc9,KC∵Lewus,campingshelter,Tenta Brella,,,,,chakuchi,Splashdown,0,,,0,0,0,0,730e583da331ad3f,Pineapple,splatroller,Splat Roller,,,,,presser,Sting Ray,0,,,0,0,0,26,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,2,,,,,1,,,,1
100109,217224,1564023970,2019-07-24T23:06:10-04:00,1047,dam,Spawning Grounds,0,wipe_out,Wipe out,101.2,profreshional,Profreshional,275,profreshional,Profreshional,255,,,normal,Mid Tide,13,12,8,291,,,,,14,,,,,,,,16,,,,aeda69d2070fafb6,CassTheFae,furo,Bloblobber,,,,,pitcher,Splat-Bomb Launcher,0,,,1,0,3,81,490f15e26b8b9b99,⊂(・8・)つ,sshooter,Splattershot,,,,,jetpack,Inkjet,0,,,0,0,2,59,017c977a7a734cc9,KC∵Lewus,splatroller,Splat Roller,,,,,chakuchi,Splashdown,0,,,0,1,1,83,193f67e9406e9da2,Ultimate,campingshelter,Tenta Brella,,,,,presser,Sting Ray,1,,,0,0,2,68,1,1,,,,1,,,,,0,,,,,0,,,,,2,,,1,,1,,,1,,0,,,,,1,,,,,4,1,,,
100110,217224,1564024123,2019-07-24T23:08:43-04:00,1048,dam,Spawning Grounds,0,wipe_out,Wipe out,108.2,profreshional,Profreshional,255,profreshional,Profreshional,245,,,high,High Tide,9,12,6,583,,,,,14,,,,,,,,16,,,,aeda69d2070fafb6,CassTheFae,splatroller,Splat Roller,,,,,chakuchi,Splashdown,0,,,3,1,2,182,490f15e26b8b9b99,⊂(・8・)つ,furo,Bloblobber,,,,,pitcher,Splat-Bomb Launcher,0,,,0,2,2,172,017c977a7a734cc9,KC∵Lewus,campingshelter,Tenta Brella,,,,,jetpack,Inkjet,0,,,0,0,0,85,e2e31f93cd8957c8,KC∵rose,sshooter,Splattershot,,,,,presser,Sting Ray,0,,,2,2,2,144,3,,,,,2,,,,1,0,,,,,0,,,,,1,,,,1,1,,,,,1,,,1,,2,,,1,,1,,,,
100111,217224,1564024286,2019-07-24T23:11:26-04:00,1049,dam,Spawning Grounds,1,wipe_out,Wipe out,107.2,profreshional,Profreshional,245,profreshional,Profreshional,235,goldie_seeking,Goldie Seeking,normal,Mid Tide,13,26,19,663,rush,Rush,high,High Tide,14,39,28,1815,,,,,16,,,,aeda69d2070fafb6,CassTheFae,splatroller,Splat Roller,furo,Bloblobber,,,chakuchi,Splashdown,0,2,,2,4,11,722,490f15e26b8b9b99,⊂(・8・)つ,furo,Bloblobber,splatroller,Splat Roller,,,presser,Sting Ray,0,0,,4,1,15,531,e2e31f93cd8957c8,KC∵rose,sshooter,Splattershot,campingshelter,Tenta Brella,,,jetpack,Inkjet,0,0,,2,1,11,624,2ba3c5f212cca7e4,XGameGuyXZ,campingshelter,Tenta Brella,sshooter,Splattershot,,,pitcher,Splat-Bomb Launcher,0,0,,0,2,10,601,0,,,,,0,,,,,17,4,4,5,1,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,
